#--------------------------------------------------------------------------------------------------------------------------------------------------------------
# Results of thermal analysis
#--------------------------------------------------------------------------------------------------------------------------------------------------------------
#Location, 	 Radius, mm	 Conv. heat	 Conv. heat	 Rad. heat 	 Total heat	     Twg, K	     Twi, K	     Twc, K	      Tc, K	    pc, MPa	    wc, m/s	 rho, kg/m^3	                       Comments
#        mm	           	  coeff., k	  flux, kW/	 flux, kW/m	  flux, kW/	           	           	           	           	           	           	            
#          	           	    W/m^2-K	        m^2	         ^2	        m^2	           	           	           	           	           	           	            
#--------------------------------------------------------------------------------------------------------------------------------------------------------------
   13.4402	    44.4159	     6.3056	 10797.8218	     0.0000	 10797.8218	   977.2006	   977.2006	   923.2115	   892.3111	     1.3889	   246.1737	     8.6641	 regenerative cooling, opposite flow
   13.6739	    44.4159	     6.3050	 10831.5915	     0.0000	 10831.5915	   976.9776	   976.9776	   922.8196	   891.8185	     1.3974	   244.5355	     8.7221	 regenerative cooling, opposite flow
   13.9077	    44.4159	     6.3044	 10864.5207	     0.0000	 10864.5207	   976.7465	   976.7465	   922.4239	   891.3243	     1.4058	   242.9263	     8.7799	 regenerative cooling, opposite flow
   14.1414	    44.4159	     6.3038	 10896.6436	     0.0000	 10896.6436	   976.5075	   976.5075	   922.0243	   890.8285	     1.4141	   241.3451	     8.8374	 regenerative cooling, opposite flow
   14.3752	    44.4159	     6.3032	 10927.9926	     0.0000	 10927.9926	   976.2610	   976.2610	   921.6210	   890.3311	     1.4225	   239.7913	     8.8947	 regenerative cooling, opposite flow
   14.6089	    44.4159	     6.3026	 10958.5982	     0.0000	 10958.5982	   976.0071	   976.0071	   921.2142	   889.8323	     1.4307	   238.2638	     8.9517	 regenerative cooling, opposite flow
   14.8427	    44.4159	     6.3020	 10988.4895	     0.0000	 10988.4895	   975.7463	   975.7463	   920.8039	   889.3320	     1.4389	   236.7621	     9.0085	 regenerative cooling, opposite flow
   15.0764	    44.4159	     6.3014	 11017.6937	     0.0000	 11017.6937	   975.4787	   975.4787	   920.3902	   888.8302	     1.4471	   235.2853	     9.0650	 regenerative cooling, opposite flow
   15.3101	    44.4159	     6.3008	 11046.2371	     0.0000	 11046.2371	   975.2046	   975.2046	   919.9734	   888.3271	     1.4552	   233.8328	     9.1214	 regenerative cooling, opposite flow
   15.5439	    44.4159	     6.3002	 11074.1444	     0.0000	 11074.1444	   974.9241	   974.9241	   919.5534	   887.8225	     1.4632	   232.4039	     9.1774	 regenerative cooling, opposite flow
   15.7776	    44.4159	     6.2996	 11101.4391	     0.0000	 11101.4391	   974.6375	   974.6375	   919.1303	   887.3166	     1.4712	   230.9979	     9.2333	 regenerative cooling, opposite flow
   16.0114	    44.4159	     6.2991	 11128.1436	     0.0000	 11128.1436	   974.3450	   974.3450	   918.7043	   886.8093	     1.4792	   229.6142	     9.2889	 regenerative cooling, opposite flow
   16.2451	    44.4159	     6.2985	 11154.2790	     0.0000	 11154.2790	   974.0468	   974.0468	   918.2754	   886.3007	     1.4871	   228.2522	     9.3444	 regenerative cooling, opposite flow
   16.4789	    44.4159	     6.2979	 11179.8657	     0.0000	 11179.8657	   973.7430	   973.7430	   917.8437	   885.7909	     1.4950	   226.9113	     9.3996	 regenerative cooling, opposite flow
   16.7126	    44.4159	     6.2973	 11204.9230	     0.0000	 11204.9230	   973.4339	   973.4339	   917.4093	   885.2798	     1.5028	   225.5911	     9.4546	 regenerative cooling, opposite flow
   16.9463	    44.4159	     6.2967	 11229.4692	     0.0000	 11229.4692	   973.1196	   973.1196	   916.9722	   884.7674	     1.5106	   224.2908	     9.5094	 regenerative cooling, opposite flow
